individual	host_leaf	stunting	chlorotic_area	av_streak_width	deviation_from_rectangle	yellowness	whitness
o65-nmg-MRCA	SC_leaf5	c(-0.327429877453567,0.27237455848856,-0.160530959760857,-0.217519658834816,-1.3803947898633,-1.24156995909702,-0.557961903855996,-1.11417561742169,-0.286676764609754,0.116938582317116,0.00113233966139744,-0.0252726510551614,-0.77157327316007,-0.466466572014411,-0.509575295751941)	c(NA,-0.20498007399699,-0.119909982822642,-0.0064667891603182,-0.019642507110725,0.112036724114496,-0.0800538100980319,-0.197593402873291,-0.0847478879038032,-0.126251767483929,NA,-0.0921564018652739)	c(-3.30388770219029,-3.05027332039521,-3.30182557055187,-2.95237095225472,-3.57461816809991,-3.22690819817839,-3.07315560312896,-2.73457350463514,-3.17924014974662,-3.2471601054077,-3.00891354608246,-2.99743640476111,-2.92275411654396,-2.72577976507978,-3.56539734683842)	c(-1.50714302218106,-1.53398290128176,-1.45665927415679,-1.42520598365686,-1.52861318268705,-1.60726593363915,-1.35905200832137,-1.55222710117631,-1.46539803595008,-1.39060120396577,-1.47824876887227,-1.43036004085215,-1.60271092960412)	c(0.190890734225768,0.136553294701985,0.144817673020991,0.131328634786879,0.178397528213863,0.137702664769106,0.175484632502239,0.200678849487057,0.190188008608703,0.167360407340165,0.186693960501615,0.22158799607372,0.227365295571422,0.215212486872642,0.202313019581067)	c(0.137932298570563,-0.00704255898763421,0.00757319497919582,-0.0356302656500908,0.100834454568297,0.0668917247917588,0.062142749310297,0.0322975511547005,0.0146494121289514,0.0177289153204939,0.0368124606960529,0.114844296792248,0.0759994157987798,0.0598153296072706)
o65-nmg-MRCA	SC_leaf6	c(-0.176168066012285,-0.109253224650102,-0.4547756615316,-0.355011927517406,-0.321772683377346,-0.268044241740349,-0.348338576776458,0.136925779918159,0.113376601123308,-0.270049412211146)	c(-0.0103313800973166,0.183373767052203,-0.0708632032682897,NA,-0.144001868092411,0.298644466345026,0.141365796472363,0.282886444685463,0.117109589347139,0.259820405940609,-0.166049450010582)	c(-3.04308100009398,-2.80867302403738,-3.0774678466493,-3.29908077278531,-2.91877123241786,-2.85597033117883,-2.93746336543002,-3.41124771751566,-3.07514537613708,-3.17950139756801,-3.06855297613328,-2.75677088643535,-3.22681747646898)	c(-1.50494184354832,-1.32632133611827,-1.54826656442314,-1.35434200903001,-1.67944530644179,-1.76338937193465,-1.42709129985746,-1.70637145252701,-1.64458938773996,-1.63793322549593,-1.41545355446014,-1.37879765489933)	c(0.224687090408174,0.250256782728066,0.258436603618547,0.321022401105408,0.165114925423739,0.17395074623962,0.0883829897859495,0.0779200760474178,0.170914880784826,0.2266812788854,0.178999543786034,0.187043221744026,0.130122317804536)	c(0.0584012054413431,0.101442158389732,0.128200990465374,0.0791746134924247,0.0584321311708364,-0.0237992375436752,-0.00578677990139524,0.023163172493485,0.118020019367828,0.0164117836858074,0.058602762819393,-0.0217400532533518)
o65-nmg-MRCA	GB_leaf4	c(-1.27046349103272,-0.467145841414064,-2.61151688327264,-1.053253556562,-2.1392863276473)	c(0.417099169322183,-0.206058651832635,0.330382651996026,-0.164035464917039,0.350988622943294)	c(-3.20265952271599,-2.94059984508156,-3.01906868170549,-2.64743841701524)	c(-0.943427692534945,-1.36540533821649,-0.693245803255601,-0.713084359046789,-1.23120106848751)	c(0.142440709425273,0.148683286333081,0.135993744191321,0.138683992197188)	c(0.057241031319704,0.0874263378928811,0.11913618140796,0.0516095335399558,0.178131662436294)
o65-nmg-MRCA	GB_leaf5	c(-3.20238526956927,-2.3750692626904,-1.44252173227932,-1.80883312001021,-2.01264785035119,-2.0104013881107,-1.53980351610156)	c(-0.0673422860101433,0.114017092805138,-0.137122235419452,-0.171197641630498,-0.13546206586341,-0.0155539450660402)	c(-2.98466640672667,-2.95354019083336,-2.63783947550072,-3.40494624989579,-2.81580589958831,-3.393936277401,-3.44548832352897,-3.04626981149214,-2.9230787743477)	c(-1.00809084778097,-0.944879327808235,-1.05403926143961,-0.851832394486699,-1.22765252447457,-1.25431719583842,-1.65516161932808,-1.08566806325009,-0.815573210963722)	c(0.153382986112393,0.205012473525379,0.209087986255927,0.138581825076116,0.160007359113092,0.116784004815405,0.223142357643788,0.237868436228337,0.216708427797844)	c(0.108722990959287,0.143161374310096,0.0873107360425778,0.0146699131928035,0.156156250894619,0.146084687394166,0.174535137261224)
o65-nmg-MRCA	GB_leaf6	c(-2.0734001874653,-1.16376901685629,-1.72468392343585,-1.56989540971448,-2.04529991295829)	c(0.188636960247613,0.278321036935227,0.374286562514627,0.32139409281827)	c(-3.12220942877744,-2.76923575771315,-3.09725002653542,-3.21407006604779)	c(-1.38546944943787,-0.949411957293248,-1.50749381624806,-0.636768674923362,-0.766702607018662)	c(0.171144638588957,0.23660696875575,0.200015170787862,0.170236220128704,0.190463865238256)	c(0.110887252111647,0.191843633129615,0.169868458680083,0.132750721512394,0.208258246230344)
o65-nmg-MRCA	Pan77_leaf4	c(-0.641288122646765,0.302374718208359,-1.07954801035505,-1.33006950290743,-1.71985437677602,-1.57382989509951,-0.894026475110707,-0.0190365273656844,-0.518157859024312,-1.05911601348553,-0.269190093222147,0.46605151805728,-0.633396171290676)	c(-0.636088332191299,-0.997843982488618,NA,-0.920793844688527,NA,-0.652220746866524,-1.10860264115982,-0.910375553316065,-1.00139916213679,-0.29759858402677,-1.03459978896562,-0.93630256053755,-0.276716137085226)	c(-2.90196246132507,-2.68362644416248,-2.67627545297068,-3.00774748801271,-2.92184524866446,-3.3484270346541,-3.6024181650616,-3.06574960533552,-3.24926361737725,-3.057501640341,-3.26207475665028,-2.80723181223533,-2.6290350488753,-2.9925112266997)	c(-1.66968138941884,-1.38799252112191,-1.85355123470735,-1.26817473931147,-1.54708715584224,-1.32602532931547,-1.56343276708495,-1.38082472081445,-1.26699290932798,-1.24753018633616,-1.64361821007583,-1.15338686196916,-1.49281475593791)	c(0.135978093492761,0.105161535919558,0.128923837953879,0.0997617593289013,0.0603845380898622,0.0474520899564501,0.166942105789134,0.0458787340651938,0.0786077213801548,0.160893268825889,0.125981516116603,0.101418693396493,0.081335606374285,0.142369946166139)	c(-0.000604353875475842,0.0521218046580065,0.0062954033121291,-0.00463936538942424,-0.031033993951733,-0.0856158660837343,0.0897129097570503,-0.0282036073053964,-0.011994424641792,0.0696628985251375,0.0493094018013191,0.0763745925721616,0.0246963932048501,0.0479363157259444)
o65-nmg-MRCA	Pan77_leaf5	c(-1.00877158649647,-0.850167307983739,-0.74075750541359,-0.392242976032718,-1.89395051297271,-0.519747559465439,-1.55635145247933,-0.666526593560876,-0.324561633308659,-1.25804401319675,-1.24627554391381,-0.752321289254367,-1.15576236054285,-0.633147915650152)	c(-0.0713394330314858,-0.301280562164696,NA,-0.566532814508815,-1.39725919723225,NA,-0.327816631105575,-0.731827133512116,NA,-0.724309710372557,NA,NA,-0.606536448731965)	c(-3.00222494540562,-2.99153820098504,NA,-2.89938524964016,-3.5011021735494,-2.94591520825662,-3.12877375192039,-3.00762545792537,-3.10517292387434,-3.24751236452465,-2.98982262994661,-3.57371224564116,-3.49500676921877,-3.46163481974856,-3.42354830290309,-2.75499004342342)	c(-1.30913452941381,-1.68227810598318,-1.18145876917147,-1.25350644087435,-1.45511074356019,-1.86828631735628,-1.03010978087213,-1.5247231510213,-1.36463839497644,-1.31482629485026,-1.22858423960982,-1.6623041250451,-1.33803642227493,-1.3284519389722,-1.08998135290799)	c(0.131182053705952,0.109824800484414,0.0926171041198777,0.0977816214557037,0.175926921002353,0.127784547289086,0.0313801353233718,0.133764561123706,0.114683103684638,0.151413809264381,0.191087631407304,0.178736402488623,0.175903952302308,0.218497388347338,0.174648909307471,0.136063993623133)	c(0.0122911179133793,-0.0424020046637321,0.0365237385119779,0.0177470972565175,0.134903075398004,0.0219590084163856,-0.0783583781279061,0.0787993490325888,0.0750474575824565,0.0444992451386312,0.107063911042827,0.0757140223398416,0.112263272614505,0.184983225639134,0.134983184260454,0.0485880195150196)
o65-nmg-MRCA	Pan77_leaf6	c(-1.00672095008331,-0.877323353692083,-1.07758640984923,-1.04508894369279,-1.40679262231324,-1.55102594850536,-0.562825846916177,-1.20164689468546,-0.722352393181668,-0.857739252828046,-1.27898742377039,-0.176071912964742,-0.600914369182176,-0.536321965635224)	c(NA,-0.239005603390439,-0.70054738995128,-0.35513153604588,-0.294994676385542,-0.687506039523399,-0.124374083815784,NA,-0.00717722883226945,-0.361066785432194,-1.11632818127569,-0.268376911620659,-0.539168035444494,-0.377186044790099,-0.280979256959214,-0.328588058781558)	c(-3.01054319576571,-3.10703100780648,-2.98387906125933,-3.01418422861872,-2.90025756183124,-2.94354920513279,-2.91493072771713,-3.23406705452091,-3.47523324410815,-3.14360347729129,-3.37983253409129,-3.02690755178917,-3.14396220233792,-3.29997973083018,-2.81631421115664)	c(-1.3389160080723,-1.47856656363998,-1.19387149429529,-1.1222695486858,-1.68666761904731,-1.35546719541876,-1.21967107018951,-1.34632014185594,NA,-1.52219823705913,-1.42998715644521,-1.63898344278255,-1.26399443415523,-1.21414614532908)	c(0.0314124455818025,0.117938861126593,0.124607772233653,0.0958394181558933,0.0791228069143322,0.190731852724811,0.200440133959583,0.145647409178915,0.225847886171544,0.197758157861644,0.201758815486041,0.165414252117529,0.171016534879805,0.200465556803782,0.167938402547699,0.193148249258802)	c(-0.153235252506459,-0.0313901823693948,0.0137470527434689,-0.0111295006875345,-0.0761730450567807,0.147757430507507,0.138240240769973,0.10579921161296,0.157373918510039,0.132203977149967,0.13200661811413,0.090073684507117,0.0999676390967706,0.177502747092347,0.0676671794530968,0.159493790280847)
Sag-mic22-MRCA	SC_leaf4	c(-1.66654263947992,-0.739065843139075,-1.50519778267422,-1.19895251376575,-1.64241697249466,-0.699936608653993,-0.761082472195951,-0.998932353801576,-0.68655487165577,-1.10363707378268,-1.26104443487284,-1.11071112429561,-0.944549915311182,-1.40198740330046,-0.792906788404336,-1.19352690651738,-0.864437447185445,-0.903429947433663,-1.08391416722303,-1.46931936843147,-1.76427051054813,-2.30829906669307)	c(-0.142236750237505,-0.0100714144748948,0.148432053283902,-0.220576513535814,-0.00244427694489821,-0.0641794004509892,-0.114155335430431,-0.0602136784893076,-0.25175649523753,0.158450149963694,0.112756056119231,-0.0517937932630912,-0.0496210086005805,-0.169917477310677,-0.262813365430489,-0.296860290439644,-0.0310773349197579,-0.258420254136554,-0.132875948580848,-0.292873155930969,-0.226247274667964,-0.270876830992365,0.0589573293170836,-0.397455395101385)	c(-3.21880565233035,-3.24953579992805,-3.13785811574002,-3.44075892089005,-2.94816052754507,-3.15057254776348,-3.38525121035431,-3.46841006719223,-3.43827542477328,-2.9282279547454,-2.94734483808793,-3.12602450649655,-3.04773185941191,-3.28107617499268,-3.4992882850973,-3.25039402071826,-3.55122745784949,-3.21403326899145,-3.52940003725811,-3.2891580629454,-3.51874090975277,-3.167796805936,-3.48224926087804)	c(-1.56937250976691,-1.67232014068733,-1.37100238877431,-1.27872799325246,-1.35002208385155,-1.28616865043997,-1.31446892971143,-1.27758846198149,-1.13988274006598,-1.5508443532522,-1.66279367976028,-1.47148421656382,-1.46273666082001,-1.37608421520495,-1.32877156260023,-1.515100575187,-1.44834795657872,-1.44461772376419,-1.83633918512052,-1.53247309478654,-1.28162326548949,-1.35902313832495,-1.30382094145064)	c(0.131734921141358,0.158075040088653,0.142660774639747,0.137571368023603,0.158172183171583,0.125872207221857,0.12087501764822,0.137692476286017,0.152465977772991,0.144143930875464,0.163926878283723,0.140940019943271,0.176460954770642,0.155725326865943,0.1314850339202,0.169248856086883,0.150616786685364,0.132579163965609,0.122375345800799,0.17734801753789,0.20983018877686,0.164261854329092,0.166295059798815,0.166791121715385)	c(0.0269738471979294,0.115492968793389,0.0866917779164376,0.0527925968039388,0.114330563433594,0.0463506476332902,-0.0209794651771853,0.0593734145432811,0.0679144310664837,0.0147870587197124,0.0924909197739943,0.0691896913793523,0.1355371542858,0.135086084046081,0.0577812281785404,0.0518777061253478,0.0313273693355689,0.0521073829297928,0.0142417748223468,0.0569400472406745,0.0912877115145735,0.0358672650794475,0.0516772216683151,0.0483038330795285)
Sag-mic22-MRCA	SC_leaf5	c(-1.24865522334441,-1.1885863387701,-0.496077247705894,-1.3336574034523,-0.844745203190566,-1.05737079846847,-0.170745431034114,-0.350896241419836,-0.484712238836981,-0.692262799739972,0.00275906228471294,-0.245943949865022,-0.6546375220692,-0.739959871019937,-0.627169976697843,-1.25342561449674,-0.556672239677443,-0.522688633507109,-0.808649097946039,-0.533761080351271,-0.401550748220728,-1.89744763855848)	c(-0.068893666110703,0.007370225462688,-0.188453300548288,-0.0467092559971369,-0.298738784454804,-0.91555498830036,-0.0967656465457503,0.53797048990786,0.411626615359639,0.543311173835789,0.204238014486731,0.330468360865803,0.211718362883074,-0.235126268879721,-0.356501530625719,-0.430200786516012,0.306381171483989,-0.215804136194887,-0.428749818934903,0.186306599700696,-0.066811945632332,0.412931925649565)	c(-3.19666602361197,-2.69329610504455,-3.02414555475536,-2.93975563217657,-3.04452465572588,-3.36550348619469,-3.29843862063455,-2.16702433717065,-2.48353344107082,-2.83482122800909,-2.76166842235475,-2.68367741526072,-3.27476471548212,-3.3338888598961,-3.52646530810576,-2.40955126369294,-3.30063953136102,-2.54764520463727,-2.82479397760052,-3.10186768936941,-3.3037345568252)	c(-1.40719744271815,-1.48092159494577,-1.43282979850458,-1.5217713437934,-1.42338914966261,-1.50668751136704,-1.34223230799103,-1.36219387172385,-1.51860977924581,-1.28533747231037,-1.48980865202874,-1.73929848970974,-1.57140910572825,-1.2713156912775,-1.31487346066564,-1.48208073534915,-1.60749361685738,-1.43889596509489,-1.53067041099681,-1.53580830114283,-1.64883927529039)	c(0.15617910750816,0.184780554082948,0.158074602022732,0.168726442068055,0.156355977681707,0.191460111289824,0.140014888519642,0.185063347947277,0.172216871924835,0.171595380034605,0.140816260404325,0.183102961031096,0.169023747477804,0.17837706565823,0.197450670358354,0.191125124891068,0.206127027560061,0.22438611561922,0.241519427803571,0.24876530101287,0.233925389246627,0.232202774385159)	c(0.0674958910818884,0.116790543969976,0.125965019921416,0.104186601752274,0.0241936363427266,0.0814122874367454,0.0279871788044537,0.154073232707021,0.124846963607104,0.0499760835926375,0.0182365729661529,0.103016634205389,0.111395378869529,0.0603488758416872,0.0530794218150921,0.0421468960628925,0.176279959161861,0.131043476618066,0.129463274826528,0.234265369855799,0.196720019831212,0.171970063372423)
Sag-mic22-MRCA	SC_leaf6	c(-1.57298384503353,-1.4191909324403,-1.78851945973217,-1.78207133908312,-0.163853566788858,-1.41786628228628,-0.738267288332776,-1.06544392911209,-0.00484823773426077,-0.443177040763393,0.118064828837844,-0.314909887955045,-0.0958268018305059,0.148116828130292,-0.446786152132911,-0.427842035493324,-1.46446039052286,-0.904609637280782,-0.127280133665076,-0.3982675403559)	c(0.207563590408595,0.36658965320478,-0.483478964809793,-0.34609199092038,0.370925741274347,0.23912216038764,0.138708545195269,-0.484766198414075,0.105403246146764,0.417974008778019,0.146625389246976,0.452167644242399,0.625758182927931,0.271914431144921,-0.0147465268106872,0.107155937815085,-0.6615347367779,-0.0374324155317353,0.287723495815624,0.382942317119253)	c(-3.06671800804539,-2.88910269150167,-3.52945920858232,-3.52922326033672,-2.68475734820631,-3.08780455900049,-2.72390712015348,-2.89300817218418,-2.88648874256756,-2.84074068453285,-3.26580570543863,-2.80921733794225,-2.62484767859818,-2.74661830005447,-3.22037134259758,-3.00488059210502,-3.62331200000949,-3.12413517084927,-2.99418577000729,-2.81326059469558)	c(-1.41866990318424,-1.58029998758995,-1.62955812004626,-1.54965492519953,-1.3680146762348,-1.42627644707388,-1.43185857157866,-1.89152265903834,-1.58255224960138,-1.51178534134216,-1.5211546327766,-1.80559063373564,-1.52696466236249,-1.54912968408053,-1.38661666980071,-1.73489798650812,-1.41014810195329)	c(0.227890683809623,0.243149466506503,0.265608902761461,0.270176777366572,0.259334502501306,0.221824051291022,0.263419860487563,0.17856299297688,0.204854279359209,0.203720608206323,0.185308904145042,0.193554388928942,0.202214353343864,0.198625006651202,0.200213119730661,0.198931729167104,0.209425793782154,0.126639118964129,0.151859514220688,0.17428182960424)	c(0.089741198915789,0.188098029826353,0.276578277478575,0.206208742129625,0.205894947218155,0.0883813609357361,0.184042229735578,0.060210007969368,0.0963505025186903,0.0860880137710173,0.0669096454453505,0.0549275224223742,0.127866749152509,0.0679298311294796,0.0835372753541311,0.0804695918041066,0.100825524333746,-0.00978646199396867,0.077025398753116,0.145446709135746)
Sag-mic22-MRCA	GB_leaf4	c(-2.17285066723341,-1.37052837993206,-2.78364903865906,-1.88282212156271,-2.17144912586169,-1.4074480633469,-1.47261089011776,-1.8858174729322,-2.49978508277356,-2.19676805855678,-2.26983132243383,-1.63636173244251,-0.914086278468015,-1.22753849687928,-1.5947171859536,-1.14800434208654,-1.59771829620465)	c(-0.41407977238389,0.101675373925288,0.423554980359935,-0.276709923940668,0.308303860684198,0.361625710028355,-0.107443752860976,-0.21439208407642,-0.452936584971668,-0.361853282045871,-0.0131013762209279,-0.151267675417082,0.180894691540957,-0.164037111443391,-0.501406505884585,-0.0498507498099521,-0.275541990094149,-0.0094124295202902)	c(-3.21211791109283,-2.76254043182837,-3.0757498732094,-2.7674336007412,-2.57630690491971,-2.82202768643444,-2.76656369323442,-3.65817974955097,-3.14253627311289,-3.08299728270554,-3.20178690084611,-2.75996929125909,-3.16858657061029,-3.35236978962173,-3.01018696100683,-3.32082439007682,-2.49971268821108)	c(-0.996936286828805,-1.23257158858157,-1.11695111498132,-1.39735549947702,-1.35679275167397,-1.403063700728,-1.19334911609145,-0.828711191892226,-1.27282069448543,-0.962508093329974,-1.17285626392809,-1.00884113106575,-1.47668289349359,-1.04289997567458,-1.21011193056552,-1.18220698928368)	c(0.121809535517944,0.125386475401936,0.138958438071429,0.140556159148205,0.131157490669057,0.159799836013834,0.15453610414747,0.123478472834047,0.143126365713902,0.101847692007015,0.133898326425171,0.122747647473127,0.140787407770545,0.142732279041351,0.189573523438367,0.167444708818005,0.134017484629919,0.176450473845986)	c(0.11757487121331,0.112610258202926,0.0627438776277925,0.179079465574418,0.134212730477446,0.179787016111427,0.133979783654606,0.127165524369629,0.128191774909549,0.105902104651453,0.11588950956963,0.141529721191949,0.0692491785291092,0.129721240774698)
Sag-mic22-MRCA	GB_leaf5	c(-1.93575760300545,-1.19540485426354,-2.02608437454361,-1.46453380931021,-1.67109497828751,-2.05745548803008,-1.6977150938526,-0.397853295101236,-1.46682553207219,-1.4917638293795,-0.555073892724872,-0.861473126423049,-0.471625133573602)	c(-0.190353970260537,-0.262279355316854,-0.572225362916251,-0.351092572118998,-0.111993923063318,0.0500152294965299,-0.0146963230633812,0.246494194814953,-0.0936402123320126,-0.114739872763123,-0.356905599822024,0.0932935643542519,-0.0995025120198751)	c(-2.82372317450657,-3.43546158184548,-2.80167317204423,-2.92500014744761,-2.72452017456339,-3.09278038869343,-2.69069254560923,-2.77501366002629,-2.99119159804185,-3.36710542311501,-2.78131795941139,-2.69207618772139)	c(-1.45298206201294,-1.15610770766926,-1.40658709562605,-1.41642278899714,-1.48904439611448,-1.54550150120362,-1.54368913967708,-1.40622571369802,-1.31686354220947,-1.25034957763708,-1.44266860256025)	c(0.117286717983038,0.118347849311278,0.129479927189804,0.190540801160963,0.190664137276456,0.208815187865367,0.13898074370902,0.205865855180519,0.228333220555678,0.226631921945657,0.202827813366565,0.202127131709848,0.198835747574975)	c(0.162831726612443,0.0894623732111873,0.0553730236404973,0.213078515635737,0.169993531854693,0.309425138299499,0.148699126043503,0.103285106804624,0.179957202214817,0.214857040379683,0.113993057657967,0.196282523695438,0.156995007076399)
Sag-mic22-MRCA	GB_leaf6	c(-1.89070091129207,-1.93331808886161,-1.60868843835997,-1.09239361575819,-0.386946691822778,0.146132300661605,0.124015688703634,-0.0562205766878965,-1.16229244230849,-0.73794423182697,-1.15196234199813,-0.501174806409377,-0.84982496984019)	c(0.0433924733024976,-0.0310516307493919,0.0888269904510536,0.111755979704649,-0.1370198191014,0.389852859509271,0.27449505963471,0.0354562924749026,0.318845696147725,0.0210819631508254,-0.151247563572824,0.290617842261157,-0.244259616731639)	c(-2.56886820512433,-3.13512057874022,-2.54313133400987,-3.23410764225001,-2.70767406684957,-2.88779089518929,-3.20306044983332,-2.42034077902443,-2.76764144422587,-3.28379209734483,-2.86176722247289,-3.07441219191352)	c(-1.24653058699066,-1.46933952201365,-1.46017636992084,-1.47025584237232,-1.55410916692779,-1.24743773660578,-1.59109798415447,-1.3390875175973,-1.86720786071804,-1.40341203440863,-1.34921986278922,-1.50794493909864)	c(0.201547692618721,0.15697182158212,0.20354386374623,0.166474976373827,0.2140921906745,0.230600223054095,0.300123315128798,0.227507747595675,0.219794754232461,0.201957878099879,0.151506661154621,0.140000304203854,0.174136122835165)	c(0.149995838206328,0.181107169347875,0.295758696996965,0.0981678798088433,0.0642989538450538,0.128944775683095,0.267300487984091,0.125120291710588,0.0709691181732343,0.23104861157451,0.10254721449207,0.0314606876120543,0.0661076786694723)
Sag-mic22-MRCA	Pan77_leaf4	c(-1.84801678400327,-0.188061828273126,-0.0772916383373615,-0.226190674080977,-0.768542961275574,-1.02088061399074,-2.12398589726454,-1.78721132573072,-1.84395927121159,-2.82708091290787,-0.255084823008563,-0.578946753901298,-0.415280368563749,-0.545373099522965,-1.95168660972625,-0.185971136415327,0.0873902552895145,0.140245620166803,-0.182791512005608,-0.948405538488524,-0.127306979396708)	c(-0.0387672409455971,-0.117533236287246,-0.213813841222186,-0.020454231787556,-0.193532806035592,0.0722645775010964,0.0070838372383772,-1.46050451516242,-0.668122396648545,-0.55492199403193,-0.609841812142656,0.0208401319310641,-0.00470765895781828,-0.041200363426481,-0.276016244232786,-0.795059124794487,-0.0176355481430169,-0.0103198854775944,-0.888345032692067,-1.25365748433089,-1.14324668913632)	c(-3.27682969912056,-3.1219298927274,-3.26747879405971,-3.12868522779197,-2.85766827621982,-3.09035330887293,-2.75929978065579,-3.13949800741596,-2.9559218689183,-3.07815456018117,-3.12388665112626,-2.94480804526295,-3.07400344133136,-2.96334454446308,-3.02931201494719,-3.13048791240506,-3.3416630857998,-3.03653580991127,-2.82914583360419)	c(-1.42627666213014,-1.24618353417894,-1.57820185291256,-1.36991600616649,-1.24523412959513,-1.20986611273341,-1.32960460704689,-1.44068580024066,-1.00218324903621,-1.25409458953609,-0.976901830618269,-1.43111321118055,-1.42507790734352,-1.15806413047075,-1.10637955905942,-1.69585138536684,-1.37470835815888,-1.45591946089088,-1.42637437849832,-1.04096279187784)	c(0.152640235396667,0.143778190286747,0.126022369379528,0.148135819393494,0.152089000626929,0.138990302559896,0.128091428219566,0.0859916968114165,0.131151066497185,0.141732381461292,0.1258513744272,0.128110753458735,0.160837472449796,0.126150302624847,0.0858734998501366,0.12625472852372,0.114178569718161,0.0866938114293064)	c(0.101704736882375,0.0368844119185383,0.0345794065778196,0.0611736895627057,0.081359813101105,0.0428008388449621,0.0354920258291987,0.0954477087142029,0.0732117800945463,0.0382243706894894,0.0226625500347501,0.0275703703283075,0.0257567955824846,0.0697318986293969,0.0931964981013376,0.00993240895502884,0.0188972334392178,0.00222500667697153,-0.0387467410925925,-0.0232215433126893,2.31183638661175e-05)
Sag-mic22-MRCA	Pan77_leaf5	c(-0.326573828304115,-2.03819857466094,-0.328952154848416,-2.01972554524433,-1.66372598142277,0.0493845436814031,0.209729497428357,-0.103631069789606,-1.28658428597611,-0.750197293676394,-0.471873834590034,-0.718174134436136,-1.59953530549198,-0.372981713842512,0.159771197938616,-0.851238683239402,-1.57559863403069,-0.0562118792393126,-0.89186400096865,-0.798418822389389,-0.882945679348739,-1.66852755636959,0.0785747763277752,-0.884621742595631)	c(-0.354599959325199,-0.341124054851891,-0.161938775792643,-0.0850882927298456,0.054944112297761,0.300701331210162,-0.490350350077632,0.0753136240913456,-0.197990915233827,-0.284841693733902,-0.723514211808967,0.0802635017699842,0.00378898715431744,-0.733699964854547,-0.629938549450342,-0.184048691390176,-0.892733626783731,-0.146639981751505,-0.0952807694780054,-0.0893022356060463,-0.267117365346388,-0.241747910004148,-0.663265571660171,-0.173664224364875)	c(-3.03964253185564,-3.23924581658514,-3.14342794186752,-3.02936680571014,-3.17504091773096,-2.54954071468973,-2.75623479566593,-3.1856638734121,-3.31443175736725,-3.07433073132535,-3.04481136845989,-2.96374401706076,-2.73181934734391,-2.66675964597362,-2.85336407823457,-2.959415715688,-2.84236653599904,-3.00501880017395,-3.09710484054907,-3.07486184826036,-3.02083972417776,-3.17222120124791,-2.67146829827922,-3.05139977347629)	c(-1.38188170468735,-1.44260989794706,-1.36136312374533,-1.62284752787425,-1.61558514191964,-1.58341208760566,-1.42994631978672,-1.52296805624879,-1.01783251852145,-1.04611296256282,-1.27051979947966,-1.2250915932372,-1.20680249919482,-1.47062282599663,-1.32907753341231,-1.49069244031661,-1.5343913710082,-1.21717945587504,-1.28374214923623,-1.59801539184856,-1.52619116397907,-1.44104046052568)	c(0.154293311467621,0.170779630793044,0.145995694668851,0.210579315153826,0.171886858367469,0.18836251332191,0.196277779745866,0.154957897124167,0.131249947009059,0.162314084376324,0.173084816213482,0.151758544345232,0.111987661116897,0.163609283584323,0.175160046941449,0.12156645939117,0.164483731934289,0.167173635385174,0.144816462169391,0.143390311377743,0.176610511198356,0.174000025285375)	c(0.034126180886976,0.0701810458578597,0.103341277012596,0.0488631927329417,0.125684172685945,0.104744591627463,0.0511881594839658,-0.0086811426029143,0.119776120729261,0.139094839077728,0.0926599242961187,0.0816452509949534,0.0847675136643457,0.0708189997119846,0.0850369421057707,0.0211191485343965,0.0140920945035804,0.0619432972825689,0.0905767419503501,0.0735340640806922,0.0575778223205144,0.0987809886618115,0.103149803929991)
