individual	host_leaf	stunting	chlorotic_area	av_streak_width	deviation_from_rectangle	yellowness	whitness
MSV-A-RE-Pie4-Mic13_1994	GB_leaf5	c(0.104995779,0.121710225,0.303721176,0.352526339,0.254616516,0.104415903,0.10381691,0.0762505,0.177440174,0.241014313,0.052098179,0.074612889,0.050757828,0.135814476,0.297390296,0.150520302,0.337847006,0.314439013,0.183561344)	c(38.72974449,55.2591623,50.6346642,44.52026319,38.75290938,43.43341877,26.96722318,65.91174996,59.67878276,26.57901009,48.31852986,63.3637221,38.14016173,30.28347343,53.11653117,48.56970372,48.33516282,46.14814815)	c(0.046145361,0.042248491,0.059256597,0.038166274,0.038316015,0.065055351,0.031896961,0.077810019,0.062611388,0.044004954,0.050678099,0.02800854,0.070622668,0.040098965,0.067103125,0.069861037,0.042647344,0.049350469,0.049770063)	c(1.913115304,2.124986094,2.40843506,1.758914968,1.948958439,2.741142522,2.194883056,2.765519186,1.432715693,2.938036551,1.571483745,2.244784077,1.969593255,1.960189504,2.484010142,2.038983592,1.939711806)	c(0.587111437,0.608732143,0.571940652,0.565476466,0.594194912,0.599482047,0.595051662,0.600914221,0.598621034,0.597893571,0.591473936,0.586284018,0.608557694,0.630739212,0.638502619,0.644873932,0.621597353,0.639833522,0.614268686)	c(0.603016788,0.623171172,0.528963342,0.526652387,0.550994089,0.58785289,0.579843664,0.615277892,0.604039437,0.58381613,0.535999582,0.559157148,0.6921758,0.664490041,0.701194506,0.693082789,0.585176061,0.644924464,0.618846674)
MSV-A-RE-Pie4-Mic13_1994	GB_leaf6	c(0.113236717,0.095438616,0.253454609,0.229934358,0.11562515,0.148012649,0.11450002,0.051354595,0.152006538,0.095868273,0.078590047,0.181459082,0.109281496,0.121217081,0.091270571,0.13743262,0.208637888)	c(49.15796384,66.5020337,49.32781799,39.22050501,41.89797592,32.27489141,53.27475328,36.76397349,46.8545804,46.60156193,17.47380996,31.33144635,58.22800121,35.60755172,45.26146158,54.1891112,64.19605213,47.26587978)	c(0.043278807,0.09247621,0.047313751,0.046825672,0.037387775,0.061905618,0.061277044,0.05067613,0.048089404,0.025319096,0.032096548,0.06557762,0.038872805,0.039350834,0.061256216,0.077182255,0.091209246)	c(1.703202499,2.154700304,1.18704851,1.000234088,2.223281651,2.881602976,2.401077683,1.985997753,2.235095334,0.679527702,1.117657891,1.43638993,2.07192719,1.993386035,1.675729582)	c(0.622139323,0.643326052,0.61872122,0.624472051,0.623420164,0.653050538,0.637706126,0.638812625,0.646258734,0.591519667,0.594269295,0.647660907,0.628966536,0.606402494,0.638865482,0.638024429,0.630038622)	c(0.599006413,0.688873013,0.599356362,0.604534209,0.619869936,0.705871521,0.629023222,0.634583619,0.678198554,0.560140087,0.526622945,0.554828183,0.654673243,0.623909646,0.582754846,0.70105566,0.70669183,0.664197612)
MSV-A-RE-Pie4-Mic13_1994	Pan77_leaf4	c()	c()	c()	c()	c()	c()
MSV-A-RE-Pie4-Mic13_1994	Pan77_leaf5	c()	c()	c()	c()	c()	c()
MSV-A-RE-Pie4-Mic13_1994	Pan77_leaf6	c()	c()	c()	c()	c()	c()
MSV-A-ZW-Mas2-Mic4_1993	SC_leaf4	c(0.515482216,0.62553365,0.336290726,0.237293841,0.324551232,0.607371401,0.100462215,0.353633286,0.135108037,0.289035195,0.199526471,0.165026621,0.187444506,0.129072669,0.091956557,0.362021045,0.080480935,0.506215173,0.27932069,0.47722584,0.302864018,0.186637745,0.11171595,0.638173102,0.273245743,0.328070879,0.483253701,0.167361826,0.266346362,0.32574493,0.072866652,0.179238177,0.087455676,0.114033144,0.34268833,0.36415646,0.419029428,0.076627041)	c(70.49969504,68.53919474,71.07464231,78.22836322,68.53549682,53.85966372,61.61841958,63.94075062,50.9702888,58.96818305,58.05453164,66.87759407,69.6259023,55.81992171,65.52903108,57.45324277,65.97837461,41.42049165,39.53423064,36.52714999,52.19868652,49.73131998,42.69522042,22.96160332,49.41234386,55.2848723,52.67070761,34.82807963,58.48072953,50.15768018,33.73045654,34.65137144,39.92922442,57.92135138,60.24770537,60.57428791,62.2543051,74.25184752)	c(0.040878498,0.049295743,0.041200389,0.054492539,0.041682429,0.032459432,0.035660881,0.037254831,0.038462724,0.034939149,0.028341379,0.032149682,0.045932496,0.031493355,0.0388214,0.039519277,0.032047938,0.044369084,0.056133553,0.039583275,0.034078454,0.043948343,0.030958527,0.041532013,0.050868943,0.032512197,0.050535663,0.035811028,0.056920412,0.043531085,0.047269642,0.030355711,0.039406595,0.057197329,0.046856104,0.065146365,0.047581301,0.055399933)	c(1.053122961,1.548073426,3.398242727,1.240200519,1.313682202,1.540790286,1.228758054,1.710302776,1.17589817,2.322507271,1.764525701,2.165344997,1.772905953,1.635300143,1.741479627,1.9812671,2.757058756,2.282734324,1.203916243,1.977545715,1.993375295,3.366006301,1.795041027,3.902072339,2.449636734,0.983316545,2.346942451,1.739065448,1.239621021,3.444002014,2.871742777,1.916566078,3.875097861,1.053138837,2.255008094,3.076372615,2.017785598,2.582654889)	c(0.615330851,0.623758908,0.611150213,0.645452669,0.61957376,0.609145414,0.619265219,0.619818519,0.622933685,0.61534826,0.629646631,0.619390333,0.634597898,0.596732688,0.607608323,0.632525439,0.596701067,0.616555301,0.637381018,0.636045525,0.61376788,0.638947399,0.606690728,0.622591355,0.618149261,0.624713884,0.62412909,0.610366342,0.630012048,0.63541461,0.622178723,0.62603606,0.608189819,0.613953653,0.632792367,0.619158435,0.620741064,0.618603774,0.605898455)	c(0.598826821,0.589030289,0.588417311,0.633056825,0.61919522,0.58342642,0.628112281,0.64069931,0.620244493,0.606089769,0.623423035,0.634788012,0.680912648,0.597853267,0.625670387,0.633353393,0.597045486,0.558371621,0.683412674,0.58915949,0.673226287,0.59311595,0.598344327,0.56774796,0.601673038,0.639652861,0.603527866,0.600368439,0.639729386,0.602451753,0.597945292,0.588420656,0.607869215,0.628705135,0.560666862,0.639263055,0.57998498)
MSV-A-ZW-Mas2-Mic4_1993	SC_leaf5	c(0.198147902,0.151455763,0.265230951,0.13946469,0.181774306,0.133971319,0.218401857,0.128152301,0.242450957,0.153750501,0.281065861,0.185654666,0.356837537,0.238432741,0.409811784,0.178710571,0.149855595,0.308113816,0.25928973,0.200939957,0.296987839,0.226593291,0.269545587,0.213565827,0.372119354,0.192940987)	c(41.35039243,49.80809806,74.45639078,62.59683579,53.18700085,51.93321218,63.43329339,29.89455685,43.74874473,70.31018033,59.05629795,61.11616424,33.08088259,29.04698627,37.10909871,58.50309783,55.52423901,49.56288057,4.397476725,44.04881806,37.4486659,43.33883447,31.34904781,14.62782261,26.30808684,44.4800614,5.146943602,46.50484961,43.11020832)	c(0.038622541,0.055301899,0.065357255,0.048820132,0.04478624,0.045717968,0.051447529,0.056152745,0.05719635,0.0779133,0.048452131,0.057103716,0.034735696,0.051844309,0.059980556,0.057396499,0.056354586,0.060027269,0.023546626,0.041179977,0.045797223,0.036403535,0.02805343,0.035753727,0.043681488,0.04920845,0.026175967,0.04735112,0.042532848)	c(1.822396156,3.948761529,0.857679638,1.765642662,1.16351843,3.217819889,3.222146826,2.172372721,4.349681587,1.388845406,1.958635974,4.665056752,3.096952042,1.029517483,2.278672265,2.045708234,1.230866744,1.668928287,1.229998135,1.700361582,1.503969181,2.735162258,1.587537236,2.065270936,1.524385861,1.021592871,1.791121778,3.251979373)	c(0.616688298,0.613641348,0.627139493,0.630112707,0.639400117,0.612216713,0.621324526,0.633927425,0.64521266,0.633717762,0.622851833,0.629570016,0.616462297,0.67258582,0.671610616,0.657229385,0.654073818,0.662131069,0.65324868,0.640587429,0.644312767,0.633926373,0.645125676,0.663877838,0.666640181,0.651409621,0.65521311,0.621516912,0.603493287)	c(0.542403399,0.565474892,0.652723285,0.616179666,0.718166239,0.55062156,0.62756395,0.620256142,0.621665545,0.584913811,0.580466595,0.688466221,0.563795125,0.743555862,0.751366537,0.679217236,0.638302574,0.685936722,0.694503533,0.667887267,0.685991455,0.67116456,0.657372558,0.722266124,0.679160754,0.68961327,0.723057803,0.578153244,0.53301439)
MSV-A-ZW-Mas2-Mic4_1993	SC_leaf6	c(0.301078094,0.144437505,0.359208734,0.21073406,0.156947765,0.386988112,0.274079057,0.313372759,0.160008076,0.318838962,0.419525854,0.346753803,0.158720227,0.305445333,0.21856684,0.295963101,0.195476666,0.139109026,0.158053143,0.189706481,0.192057242,0.119093799,0.253651025,0.256699371,0.142146555,0.191975061,0.169816742,0.170349964,0.34475758)	c(22.92590809,73.74511254,47.5105167,69.95980154,64.18351345,33.93202256,61.65482099,76.08920657,77.10367853,44.03008743,38.42854934,64.03072454,68.85082342,79.23769309,71.55831656,47.79111016,43.38753228,62.1313977,61.59086234,70.0778755,68.6817725,32.2255031,60.29279907,37.14058103,63.3994837,71.11341191,62.11650573,70.0885194,55.69578213)	c(0.030284263,0.062026832,0.043465967,0.080331793,0.058566575,0.042040456,0.054805359,0.070987619,0.083279569,0.037439406,0.03709057,0.04866046,0.076454561,0.094702014,0.078874315,0.049521133,0.045319356,0.048583411,0.052820229,0.055595195,0.07759821,0.029201356,0.049091805,0.032424132,0.061122931,0.05482585,0.076026239,0.074017356,0.036711855)	c(1.102686687,4.306978101,1.865221834,1.980882757,2.405819701,2.519483312,3.664625372,3.758328035,3.275561839,1.199486493,0.970320383,1.007100264,1.935535695,2.691360238,2.598793353,1.23354951,2.005076605,1.706483465,2.407459262,3.827795897,1.933852847,2.055437819,1.696343498,0.857538938,3.421135187,3.689238569,2.763642078,2.297655261,1.272194742)	c(0.651274255,0.635769364,0.656492103,0.660022249,0.653717127,0.651660093,0.662463364,0.650435844,0.666968442,0.657134913,0.663267052,0.653737226,0.653731294,0.664689292,0.627077863,0.625210703,0.618698655,0.618726897,0.62880103,0.632191854,0.628102899,0.601926056,0.638202247,0.625874963,0.643549172,0.62721151,0.628114582,0.64125523,0.627114414)	c(0.612695868,0.617965567,0.663621663,0.640059696,0.665170522,0.645018772,0.618516046,0.652993333,0.699435191,0.648099956,0.647285968,0.610594198,0.64700017,0.696721691,0.58641478,0.590960647,0.575310568,0.549183806,0.620346734,0.605389319,0.586206754,0.554613163,0.627690757,0.594155394,0.654018331,0.601437118,0.595518495,0.6062664,0.569387614)
MSV-A-ZW-Mas2-Mic4_1993	GB_leaf4	c(0.110715918,0.097532191,0.209508874,0.534554792,0.282590729,0.165278226,0.128347736,0.03010725,0.06772739,0.199652526,0.305333062,0.353054399)	c(48.99987205,67.44129751,67.4074241,68.93362543,58.3831835,59.13376378,50.49483095,41.71336509,57.62997814,59.75295214,53.24849837)	c(0.041885579,0.133954443,0.099194187,0.07498464,0.049212634,0.094269387,0.048136214,0.03195405,0.032961667,0.059334158,0.054331381,0.046611957)	c(3.368803769,9.00023859,4.192246298,2.187625748,2.113245319,5.62443637,1.839668282,2.918846504,3.42718861,5.478580579,1.377193525,1.44638395)	c(0.590043218,0.608320125,0.620394788,0.637770134,0.632716739,0.621126603,0.586885627,0.595509896,0.593647564,0.619407666,0.60552108,0.640004084)	c(0.610298,0.68540133,0.66990339,0.720796461,0.691382912,0.631445178,0.571321357,0.62469594,0.619927671,0.687354627,0.620671216,0.643255086)
MSV-A-ZW-Mas2-Mic4_1993	GB_leaf5	c(0.126709506,0.104900685,0.131931876,0.113608891,0.086951183,0.064171946,0.117139418,0.104743843,0.147534894,0.057979498,0.153093043,0.091873683,0.045881037)	c(51.37319137,60.79760165,47.03304729,40.46455359,54.65018264,68.90855024,50.62677131,43.25606128,48.96946449,40.50058358,52.51897481,63.89218688,34.89639374,51.2440923)	c(0.054196066,0.078628618,0.047870191,0.044359348,0.073341874,0.04911143,0.05260349,0.043105918,0.088216683,0.0356495,0.063281631,0.051063928,0.057771406)	c(2.401712311,2.907947334,2.229829919,2.385472308,2.39708827,7.819920411,6.730861371,11.12357286,2.016659039,1.092486125,5.172286915,2.145333195,4.365896415,1.566319848)	c(0.598411269,0.615840539,0.590971968,0.592119814,0.599776803,0.60220314,0.598655443,0.59857615,0.592737884,0.61266507,0.609156257,0.574285779,0.586752528,0.576884925)	c(0.591336205,0.653368682,0.614342887,0.617315963,0.692613203,0.672739979,0.595741278,0.652721857,0.583613616,0.621120558,0.628986081,0.576997489,0.644782386,0.635804547)
MSV-A-ZW-Mas2-Mic4_1993	GB_leaf6	c(0.194329214,0.187342526,0.112904973,0.278404488,0.081984319,0.092669713,0.144071621,0.141007669,0.314244685,0.183986765,0.168703309,0.054752564,0.052249163,0.190944551,0.120218061,0.037894871)	c(64.09236299,53.84543238,82.65732905,69.67007479,63.75277949,67.30422829,51.86980715,53.61993769,48.72132932,66.29135838,55.25669512,75.17716299,51.62995595,68.11319672,58.66223666,76.38848671)	c(0.060487564,0.062658953,0.07123754,0.07039029,0.14649334,0.047290394,0.060045704,0.042418484,0.090822224,0.052438977,0.111218492,0.059893589,0.11092849,0.0979,0.181550805)	c(1.717497813,1.164145589,2.328609446,1.140579164,2.723988695,2.160943863,2.215000117,1.074014593,3.023999218,1.586543318,1.32289627,1.494776774,3.406601095)	c(0.611577596,0.6183146,0.612087488,0.599278959,0.609529899,0.606590911,0.599654569,0.60886773,0.623557392,0.600891022,0.605451616,0.615585674,0.626773873,0.607189344)	c(0.652499634,0.634503964,0.650394695,0.581531446,0.681066735,0.676883939,0.627222191,0.638731756,0.701691528,0.659863037,0.62883805,0.63739432,0.620808809,0.619249727)
MSV-A-ZW-Mas2-Mic4_1993	Pan77_leaf4	c()	c()	c()	c()	c()	c()
MSV-A-ZW-Mas2-Mic4_1993	Pan77_leaf5	c()	c()	c()	c()	c()	c()
MSV-A-ZW-Mas2-Mic4_1993	Pan77_leaf6	c()	c()	c()	c()	c()	c()
MSV-A-ZW-MatC_1998	SC_leaf4	c(0.488642127,0.511016043,0.433184272,0.383756002,0.383779294,0.299639779,0.663760381,0.52432497,0.536219566,0.307271886,0.622812536,0.586453271,0.159218329,0.181026297,0.210823368,0.27343513,0.247514542,0.394480411,0.27540819,0.428509889,0.309507305,0.2685992,0.446739413)	c(39.87426258,57.43422226,59.01687122,33.16001376,46.3503945,62.13562045,19.31197436,39.89812237,45.14653075,55.18748737,48.90983208,58.31775574,61.0162311,52.34797874,8.082578218,37.35457115,6.556495656,15.89921536,24.91614852,14.97724336,7.930517687,30.95172621,12.80175145,6.229973847)	c(0.03922954,0.04923139,0.033109765,0.043111324,0.071357884,0.028617305,0.045785096,0.046583699,0.038516066,0.046188489,0.049162373,0.043193503,0.049274255,0.020986878,0.037489576,0.018818366,0.027300247,0.059561064,0.028222583,0.022553265,0.034534441,0.023042829,0.021946559)	c(1.043208428,4.513049277,2.215316884,1.019395189,4.485850823,4.233739909,2.421711002,1.413641169,3.240515659,1.678801499,3.338458493,1.287489124,1.217060396,3.228291874,1.498968154,1.078760965,1.250834433,2.080320054,1.306046941,2.894648904,2.704516141)	c(0.641209268,0.660812709,0.639002627,0.646786539,0.645463791,0.64588606,0.635079235,0.657502998,0.64872484,0.636931082,0.648628424,0.659409177,0.643473525,0.638495423,0.621088541,0.619096809,0.628648156,0.617133024,0.628249824,0.617056482,0.616020513,0.610117337,0.616814328,0.615172048)	c(0.59940066,0.615641697,0.598703817,0.596331756,0.606175299,0.593390577,0.604279367,0.59009131,0.568900308,0.577997742,0.634443126,0.587081491,0.587116359,0.575202801,0.568971523,0.567374986,0.561964794,0.600174422,0.593487102,0.606715418,0.553742003,0.578648747,0.579032636)
MSV-A-ZW-MatC_1998	SC_leaf5	c(0.370464193,0.463410473,0.621423627,0.38138983,0.581062575,0.760176623,0.622884743,1.015622259,0.513823207,0.655258459,0.690570555,0.552672956,0.363682363,0.68831522,0.958001683,0.397472173,0.393335327,0.332776243,0.590138773,1.004312219,0.473075981,0.808187686)	c(45.21816644,53.09321932,59.41995046,50.03228647,53.54961759,53.34576587,56.27948357,47.28320179,29.05479126,57.56136417,43.25171693,28.34803507,41.17503031,59.87349173,39.65062068,30.3928163,38.44314377,23.25554635,14.04439367,57.78534505,42.37158283,14.19222747,29.8238147)	c(0.035307762,0.043993997,0.046325801,0.046580514,0.053679522,0.036022888,0.057109807,0.042867031,0.031052476,0.058843304,0.045128957,0.039303855,0.040566961,0.04850112,0.046452052,0.044656196,0.042004926,0.026585098,0.026352654,0.049610203,0.030012129,0.024764613,0.036573361)	c(3.101666209,5.365738819,3.104065769,1.809201571,2.891467989,1.859341515,3.311172437,12.69252701,2.260211548,1.263947771,1.651694368,2.9465449,1.853184068,3.398576316,2.034395422,2.392944171,12.57454653,NA,3.430898738,14.1573138,8.559656419,7.303644367)	c(0.64237899,0.648087316,0.652805853,0.65228877,0.649863243,0.637375044,0.649310423,0.645856403,0.636860116,0.644951549,0.639732533,0.642662484,0.632456648,0.643215009,0.659053369,0.648516708,0.622144317,0.628056597,0.655089198,0.626653484,0.645597189)	c(0.561245143,0.577208012,0.602243786,0.57518951,0.583196623,0.574739204,0.659683456,0.657413009,0.57085957,0.592718526,0.585287265,0.597666796,0.594959834,0.618868294,0.636391158,0.648768136,0.606918037,0.658274264,0.638751347,0.650878238,0.648094593,0.64954014,0.639629439)
MSV-A-ZW-MatC_1998	SC_leaf6	c(0.129024034,0.172981506,0.452987584,0.384300703,0.383720367,0.34380748,0.36031744,0.467004469,0.610448932,0.450466624,0.889359147,0.225751555,0.662970212,0.596396794,1.05800267,1.442234586,0.890128556,0.721963344,0.813366516,0.623310853,0.752266805,0.798363215,0.996588463,0.814358028,0.761891004)	c(23.48081513,47.11581254,30.10392836,32.84023669,32.12290503,54.17513521,48.07053874,43.42775988,60.06596473,67.79111899,62.70755052,46.9365138,82.36953709,66.70595286,71.16185843,35.08675874,64.40663269,47.82401316,47.17398445,58.63750667,42.25438818,61.28595651,62.15781478,32.01323982,58.03545685)	c(0.0387,0.0458,0.043363459,0.0531,0.0624,0.0516,0.05,0.0458,0.0596,0.0584,0.0356,0.0632,0.0687,0.0332,0.0511,0.0448,0.0409,0.0468,0.042,0.0705,0.0492,0.0297,0.0448)	c(2.589301058,4.323472381,5.707150687,4.240655695,3.07214399,6.585763729,5.552519017,2.063792333,2.286810861,1.579257883,2.643016963,3.136427456,4.571943742,NA,3.815186265,7.998966861,6.500457118,3.600160728,3.227082011,8.300334789,4.94203315,9.678316333,7.105870306,6.157766768)	c(0.653985702,0.64747312,0.640754932,0.655634679,0.654754256,0.636042526,0.645768772,0.646844742,0.644166381,0.643324824,0.638901896,0.638865753,0.639366593,0.643955055,0.648934786,0.649306067,0.647715835,0.645680637,0.646043055,0.648395483,0.644582396,0.649653595,0.65222703,0.647729883)	c(0.620037526,0.621359845,0.624455706,0.631713051,0.586280163,0.600440806,0.592727817,0.593505794,0.58053534,0.585771123,0.583362942,0.593629443,0.602099134,0.587018946,0.568904766,0.569216624,0.567303554,0.580155351,0.573351553,0.55437715,0.579630044,0.584675904,0.560525874)
MSV-A-ZW-MatC_1998	GB_leaf4	c(0.09029717,0.166704185,0.131655164,0.173459547,0.24268713,0.280206173,0.222346645,0.067647705,0.144202258,0.184175902,0.137291135,0.332502659,0.376593411,0.294539525,0.451189197,0.08390178,0.076406722)	c(32.99826975,54.87124559,22.21405967,50.65408535,31.35499693,47.86660648,35.86629191,69.35096154,57.89122969,56.03001967,60.11090772,30.33745332,48.32479538,37.16874122,60.03833489,23.83049952,67.83965157,46.59959369)	c(0.037274519,0.053065405,0.044370365,0.062241234,0.032054474,0.041573691,0.033147301,0.072406296,0.048421549,0.050523676,0.047926445,0.049317241,0.069602623,0.094845621,0.037004476,0.102310374,0.063800911)	c(2.241984704,2.530993871,1.177411363,1.615165557,1.183062456,1.598683875,2.156745509,2.579529701,3.920271936,2.403835063,1.892057115,2.250093567,3.111495126,4.923568871,2.59603187,2.929286673)	c(0.615766566,0.616756479,0.614627155,0.601340063,0.615805261,0.622122813,0.606068511,0.61898854,0.665982748,0.641798418,0.643074852,0.657734444,0.637515878,0.669288371,0.654837293,0.642640958,0.645363997,0.603102845)	c(0.582024104,0.589389704,0.688840339,0.530529351,0.562131762,0.590072741,0.554507145,0.62712063,0.678485193,0.598338509,0.616358426,0.615963479,0.56538313,0.667193038,0.659427937,0.644379206,0.589932827,0.653525843)
MSV-A-ZW-MatC_1998	GB_leaf5	c(0.133411889,0.136578274,0.133126838,0.159020316,0.219744027,0.323418093,0.427492772,0.229582162,0.231207727,0.096081321,0.305370994,0.628757723,0.340342256,0.656260758,0.081125138,0.111379149,0.275743702,0.245273591,0.671814265,0.663252029,0.575235051)	c(47.61794768,59.80934116,58.18865741,72.35114578,43.74364548,25.97189138,33.51475067,64.08053691,66.23904568,12.81947262,21.16307567,40.74638894,35.73457327,10.5817089,62.19582433,63.15679077,56.37761586,73.23252768,44.38040095,53.99084185,53.29982739)	c(0.070715354,0.053255966,0.064835308,0.055133384,0.081306066,0.043426644,0.065593446,0.084348936,0.061345169,0.027248386,0.038185563,0.047789052,0.043717772,0.048221154,0.049014729,0.064256626,0.070059824,0.068276029,0.042136577,0.060356082)	c(6.003041853,4.58249733,10.5503282,9.278616466,8.843616568,5.598428501,4.688922399,2.137118003,2.238832922,2.389422034,3.819172817,4.614876716,3.706233785,17.00090738,1.954711264,4.346973575,5.918833785,4.794688247)	c(0.66520127,0.682450706,0.628204353,0.673985405,0.644235118,0.655815423,0.660826875,0.667254957,0.669602599,0.655179118,0.670997422,0.646071471,0.652812686,0.671110495,0.637371488,0.642971414,0.642538738,0.662809323,0.671876092,0.661253786,0.657538577)	c(0.630615121,0.703535009,0.694604252,0.684806701,0.644345648,0.607109154,0.658193447,0.631821878,0.686344344,0.663243981,0.673040674,0.592642007,0.622432784,0.684718297,0.608926989,0.701529034,0.68852365,0.653916829,0.661584839,0.643705355,0.632132285)
MSV-A-ZW-MatC_1998	GB_leaf6	c(0.065423363,0.250536351,0.136671477,0.280993193,0.27648952,0.254871887,0.388492876,0.241739175,0.368466541,0.300094773,0.312639005,0.354451109,0.107091646,0.372404133,0.409971712,0.423687708,0.542268727,0.212728565,0.341409545,0.577562181)	c(9.417163837,31.67633383,60.72056239,73.53079455,33.81330901,41.44519838,41.17565228,37.26805276,46.34050944,31.82391196,17.8760756,48.196588,62.6746507,78.51368804,59.21269878,65.34138685,33.49064351,63.95978536,60.23948419,44.41816379,68.14158382,33.94371227)	c(0.030515954,0.041084989,0.048403876,0.081546549,0.04820363,0.050334288,0.061169334,0.054719357,0.061791686,0.031630977,0.045356019,0.043456094,0.056551776,0.071881963,0.061893963,0.058733369,0.054610676,0.057973394,0.048565567,0.064346699,0.040608222)	c(2.634475622,0.796336232,2.336522849,0.905360771,2.103646037,1.574477787,1.879141082,2.528395172,2.530150073,1.766164226,1.247622406,0.877664682,9.790384835,4.308945998,11.21720359,11.15599224,6.575842096,10.26419569,15.55467099,12.18453239,7.98626385,4.970962696)	c(0.628587445,0.617046579,0.621343889,0.643477653,0.622908184,0.626933856,0.641628484,0.635952548,0.621539643,0.609182382,0.619802229,0.617187872,0.619961816,0.635402796,0.636845678,0.664376106,0.656324031,0.649694342,0.655354832,0.629015872,0.645214357,0.641025265)	c(0.606783116,0.543792333,0.598648733,0.622805002,0.575081873,0.569868059,0.602547202,0.601491728,0.549487272,0.560308584,0.571944934,0.536416939,0.58427753,0.593127692,0.645406548,0.697391102,0.67304474,0.640757128,0.63733243,0.567951183,0.576703244,0.576210039)
MSV-A-ZW-MatC_1998	Pan77_leaf4	c(0.463753781,0.767114677,0.671742956,0.96600902,0.73978195,0.518639718,0.905121872,0.641416945,0.674069924,1.025953709,0.721884442,0.506853132,0.688557922,0.942592737,0.665478843,0.930517114,0.590262215)	c(37.76911539,29.87332684,49.42298365,39.08913104,47.52902729,33.66979531,41.04001029,58.47242473,40.58522468,45.83237284,37.43075311,39.83973401,37.00310864,41.04143585,50.3277715)	c(0.03748591,0.0412495,0.043175222,0.039820669,0.050123302,0.042114814,0.043442021,0.048014906,0.052023522,0.045256519,0.045512239,0.035477785,0.04844172,0.042523955,0.039548393,0.039755302)	c(4.744039073,1.919181413,1.932236681,1.648141504,1.782858427,1.821208414,2.179157505,2.628917372,3.91341285,4.374892547,2.360405359,5.85387315,2.065938102,5.354400134,5.229709394,1.659755975,5.242271402)	c(0.627776891,0.634690835,0.62142413,0.618754745,0.626383863,0.622567389,0.630623363,0.631180537,0.63928457,0.635313839,0.629487772,0.641053989,0.634721743,0.645542059,0.642644318,0.629239868,0.643494212)	c(0.600486571,0.593658214,0.593122006,0.562586569,0.57536186,0.577034466,0.590230228,0.61098601,0.596821743,0.611514332,0.62578423,0.629506091,0.624272941,0.640736829,0.617337947,0.592417802,0.651215138)
MSV-A-ZW-MatC_1998	Pan77_leaf5	c(1.007599769,0.681339622,0.644933083,0.463594708,1.231739473,0.719693276,0.901937286,0.845521238,0.629265592,0.973256066,0.619458967,0.599468391,0.733379117,0.230557426,0.436751986,0.525828069,0.67531145,0.657718582,0.496454076,0.785477405,0.821300125,1.037688581,0.971638749,0.635988734,0.808826592,0.978451017,0.887224961,0.741735129)	c(38.19220437,39.90178703,41.55198777,32.83953029,21.00524886,47.14736128,41.65286029,36.89869802,48.10586072,38.51788668,48.13197704,42.26143519,14.26543206,50.24919484,36.86660018,42.23165402,44.47242818,40.68570564,46.79261679,34.38077634,27.5474809,35.1640961,27.45643516,42.44967817,30.41661301,29.13625984,23.47008858,52.82969849)	c(0.046226048,0.044016111,0.040153754,0.031413612,0.034047473,0.042567036,0.038159174,0.039009312,0.046312635,0.040350905,0.044213846,0.055164537,0.045076294,0.04044622,0.044693514,0.053833749,0.040102373,0.046408065,0.035243985,0.036627002,0.033577344,0.035168033,0.045025498,0.039071013,0.047112243,0.044074292)	c(5.72925596,2.827827975,2.145937722,3.80002891,3.776515099,3.426618455,1.731395469,2.401509478,1.885905856,2.62814563,2.671769101,1.515472957,4.061759558,3.709546222,2.332666267,1.646127508,1.752151307,1.208326761,1.474084343,1.093379884,2.034633944,2.038581943,1.100146267,1.885330932)	c(0.618502305,0.648012865,0.643299626,0.626263109,0.613706934,0.630442024,0.63246798,0.628469829,0.640692233,0.636458323,0.611278641,0.610866677,0.629547408,0.602730457,0.613792592,0.611217309,0.601825277,0.604062201,0.624117554,0.603820206,0.631771768,0.61198106,0.62174863,0.606658025,0.637453829,0.616323606,0.629273108,0.610424211)	c(0.566784011,0.64913857,0.654894107,0.656427915,0.563427519,0.613065286,0.589689958,0.607851801,0.641837995,0.600255915,0.528406716,0.536268089,0.603689415,0.549874186,0.571994218,0.53392488,0.532058211,0.548479451,0.568114192,0.535783822,0.624593194,0.561966833,0.639177815,0.567070106,0.646963905,0.59561968,0.624468266,0.571738791)
