individual	host_leaf	stunting	chlorotic_area	av_streak_width	deviation_from_rectangle	yellowness	whitness
KE-O57-Kimathi-est_1990	SC_leaf5	c(0.653741665181957,-0.245406078626199,-0.250419266966926,-0.0518066405951992,0.490230170684846,-0.788053765820504,-1.23845416023277,0.794961600860452,0.302495427669921,-0.00469522350995832,0.444408399450945,-0.683282410372101,-1.4593595815888,-0.935350245565964,0.468778931390757,-0.673637586463109,0.279599635447642,0.568545854888481,0.499395244285276,0.71830313408554,0.836781086677251,0.518034427751694,0.609624746234455,0.603415439675821,0.0712803714061336,0.0232025855167333,0.87862269785147,0.670472685766049,1.40073958038994,1.39220837471736,1.35499245839205,-0.896034570784737,0.463092307914165,-0.623319980451801,1.15657858818832,-0.144361994541338,1.35199807265045,0.372676304860939)	c(-2.152545527584,-0.845351468404951,-0.446189057466004,-0.140454961704137,-1.49790023872114,0.031485852633297,-1.7203420080967,-1.22534648565615,-1.65037266075398,-0.219565580498978,-0.509470206003769,-0.415318247915481,-1.01574660317258,-1.4269283411731,-0.00116906919120766,-0.508861102433411,-0.388436930804476,-0.253818258751071,-0.370625859708111,-0.840951885686371,-0.660977067797382,0.38158996475751,0.288155681466405,-0.295628459200596,-0.276902093638757,0.314041206530887,0.314481115970002,0.876742294169362,0.780759020658223,0.403752809289656,0.669652104463767,0.630342456134983,0.295729540768732,0.683327901648177,0.493857068912105,0.648591353435596,0.710377802649212,1.09155065471035,1.02158931698807,-0.460250815396602)	c(-1.52053316230559,-1.00381653122617,0.322294876333171,0.139164771147122,-1.46185512307477,-0.241252267898732,-2.32533264439119,-1.28715420627308,-1.27029879805958,-0.923327041895208,-0.233113166611429,0.31689483577483,-0.783326527036718,-1.72324985089407,-0.191475629126069,-1.21225034019142,-0.582253749215312,-1.01608111760098,-0.287003415285785,-1.30424569893449,-0.410185354733897,-0.209329879926079,-0.227302082014851,-0.794123660039443,0.267937028582805,-0.84474055675067,0.234336194123665,-0.120754296919309,-0.755171967615488,-0.287054578196588,-0.282353178921221,-0.634080199337112,-0.113610530375523,-0.397713970611111,0.267937028582805,-0.890541738452276,0.538408026458079,0.0664296219974883,-0.937048667154892)	c(-1.62803032345615,-0.140142862729343,-1.1034789331565,0.272403938256494,-0.661236979031884,0.0829920025952192,0.433443381706377,-0.61573206953895,-0.526539562590833,0.0781048478173262,-0.64539149828044,-0.152797325546927,-1.31478471647258,0.664080321443554,0.282239615643619,-0.387191064037774,-0.209237540051845,-1.13193370436674,-0.818680530142911,-0.872197687225066,-0.514560613559891,-0.441100499258874,-1.62552719973146,-1.94308081306973,-0.147124000772767,-1.73117230599185,-0.833393101320371,-1.14335930199341,-1.20853233496144,-1.29776614740494,-0.47023986599608,-0.713148462433954,-1.59004729767801,-1.43584742312563,-0.793113616304183,-1.12421577970446)	c(1.82254091519726,1.58583471512567,1.62714040863739,1.52932772566615,2.03427659818539,1.66309340561715,1.15570468892179,0.88350361100914,0.762043002970611,0.735997769112964,0.94093886615725,1.10414390886412,0.427020063194728,0.194308097906269,0.380520976300755,-0.0769600946847981,0.0641805075886734,-0.0572199637023358,0.374919777227084,0.481768203259705,1.22848368488224,0.551102295532246,0.00935105588811477,0.538324243267724,0.312470486054667,0.359447015918535,1.35672526680125,1.05571828011202,0.97159684573689,1.09305677468267,1.289393699989,1.05914662952006,1.38610292759545,0.797579712616658,0.879217702505049,1.11807732842053,1.05355155360287,1.01194294229195,1.40564170120953,1.59124963010778)	c(2.21643895511668,1.66757894419159,2.40705821237259,1.74572730980624,2.35121833961665,1.81702890060398,1.2864876413269,1.56474709390222,1.02867718088734,0.754304408177397,1.44905698424167,0.990592202263902,0.464317595427837,-0.0822062720460489,0.873247829204223,0.108429315548924,-0.0590349938562437,0.180830035291157,0.303664732820611,0.478683537392404,1.87373069607569,0.832930686721267,0.491407897502333,1.35279243995487,0.577381384425952,-0.0566598860465688,0.576537608958274,-0.0154318598246272,0.276587014859322,0.232649055788432,0.564940911798525,0.336219535960622,0.320530999645857,0.481340782235241,0.269479337638137,0.39981927773383,0.249659355911931,0.603681588915483,0.438089520322416,1.03795444474856)
KE-O57-Kimathi-est_1990	SC_leaf6	c(-0.30993670164784,0.00257052174937374,0.376097162981439,-0.265598886781962,-1.01791277494275,-0.466581178085268,0.658100242971084,0.182259873025284,0.295407541045471,0.0945087367815156,0.175652668621849,0.586515800352202,0.390180364103717,-1.0094969497255,0.892173333479662,1.2124252075931,1.1927192971731,1.10081626390189,1.46138769084098,1.43979978095764,0.721530411856225,0.469088845552769,-0.0355977301629539,0.751523454550114,-0.304788006691581,-0.586572370707864,-0.943468097759245)	c(-0.286956482431058,0.383256843404027,-0.344209020648618,-0.268207382533655,0.00190639072882356,0.193746460140006,0.274487737785441,0.40366701227535,0.0298166179907249,0.653834767967641,0.447147774788176,0.198314487100601,0.887778358305494,0.0848310845645592,0.558852891020954,0.695376337073509,0.180683796743202,0.959523026961836,1.26523362477832,1.03188199542086,0.844607167354,-0.0627873555292891,0.754141201960003,1.05865345284647,0.202073698568907,0.204950529303583,0.476685873293506,0.921619604676247)	c(-0.685995383380118,-0.466170974905018,-0.910476211546908,-0.966335339948219,-0.576008233306513,-0.786083912560699,0.307169143269262,-0.640635537171232,-0.502915406879506,-0.161628943157517,0.20432799121008,0.0579351483840102,0.473521238145569,-0.354894227695282,-0.0781431427477568,0.0190040004763359,-0.00843473354869935,0.549884237834647,0.770694915848726,0.433109907397504,-0.5013889436494,0.11973325824877,1.19692419937923,-0.0405456391725976,-1.20137462058162,-0.702679514862971,1.09826477114923)	c(0.333081138789425,-1.09333480924081,-0.93585601495348,-1.88744654285705,-0.39903200696975,-0.759592923378627,0.215711349429165,0.684961599249945,-1.10265922965528,-0.751880950103206,-0.565740845059295,-0.363985814157132,-0.65966490905393,0.7675650394255,-0.210019289639521,-0.466339669979268,-0.0525204083036726,-1.24887343224085,-0.776001282185875,-0.453940628210155,-1.70190098044559,-0.899450919654497,-0.556011420126472,-1.52667698408721,-1.76780194605537,-1.9703651903548)	c(0.375902655837148,0.581516776694257,0.728872835578374,0.503363692038317,0.682327196112961,0.469131840782686,0.838604783902596,0.378796636846792,0.652158730620736,0.298886070767422,0.384382014205813,0.819419486330978,0.270111676827588,0.0779452896059179,0.623224123119779,0.900202255380539,1.33035895242228,1.08346288572822,1.26443032784736,0.951728329089306,1.14047579420659,0.93429777275649,0.687015340186189,0.940373955585162,1.04657407409646,0.936236406942003,0.623368152349929,0.929685603091181)	c(-0.157239242211894,0.0504178785338666,0.0997251479459434,0.104003905895571,0.0693527479845039,-0.12440114350784,0.692000830673858,0.225007368565172,0.452688269461567,0.176744738003197,0.651402770432999,0.617363706681161,0.0214411661499613,0.211123421712978,-0.13937476232112,0.188926401565776,0.617565698831977,0.366920076757527,0.389252611805334,0.214822855155538,0.570125875208307,0.419200904416033,0.0689318880279343,0.258950801608704,0.225159541323731,0.55788439413501,0.271496720410574,0.502973892517387)
KE-O57-Kimathi-est_1990	GB_leaf4	c()	c()	c()	c()	c()	c()
KE-O57-Kimathi-est_1990	GB_leaf5	c()	c()	c()	c()	c()	c()
KE-O57-Kimathi-est_1990	GB_leaf6	c()	c()	c()	c()	c()	c()
KE-O57-Kimathi-est_1990	Pan77_leaf4	c()	c()	c()	c()	c()	c()
KE-O57-Kimathi-est_1990	Pan77_leaf5	c()	c()	c()	c()	c()	c()
KE-O57-Kimathi-est_1990	Pan77_leaf6	c()	c()	c()	c()	c()	c()
KE-o54b-Lerosho-kenya_1990	SC_leaf4	c(0.715677748050781,1.00723326991512,-0.0194200625412927,0.839666981965875,0.606417917610563,-0.0109520724073378,0.484326039260854,-0.102147919652842,-0.241893557273513,0.0792714688322983,0.501837368381893,-1.17710233224722,0.267431417552927,-1.58826334936796,0.961977781564907,0.83350093474859,-2.39933406686988,1.01242787404843,-0.863711009364553,-0.937242012623091)	c(-0.00666265104964322,-2.27155877178763,-1.01209394357511,-2.62877919715846,-1.004782606226,0.234402718557312,-0.88075598143037,-1.61775637894836,-0.00312183716962164,-0.410913504268469,0.675855253077486,-1.1887430320067,0.614847063648381,-0.314399944075918,-0.0829027970455036,-0.218940538339433,-1.16715038492521,-0.800792257319816,-0.621688780012715,-0.0852885781080937)	c(-0.58276265791153,-0.341548098845408,-0.803719604799533,-1.64470965288703,-2.01519095461382,-0.991816622681204,0.00304277233408135,-1.23340865052893,-0.14196909113252,-2.27000161729591,0.0958021350293985,-1.74603593676395,-0.237415773807398,-0.0153335707367543,-1.64116783110921,-1.49944236922349,-1.58691518031899,-1.25093507381473)	c(0.765380453806838,1.02338338726331,1.18709796701227,-0.705012446904564,-0.816087283422743,-0.213331768820957,0.503776102050127,1.57833762910292,1.26017176985995,0.428871352521877,2.19565280956067,-1.3161139592073,1.1765530513028,-0.165119332844071,0.624023607855999,0.789437895489255,-1.45170666588212,-1.11584904296812,-0.836465628071853)	c(0.398287693560064,-0.33437717813521,0.95362193053019,0.709073458031074,0.55291813077637,1.57171925713228,1.14738767869003,1.02617648941983,1.19074861272414,-0.225749474348639,0.698640456175472,-0.242821589150944,0.743902697719609,-0.273971750314487,0.708542733832736,0.486672430255467,0.138434935972532,0.185794147659308,-0.846502432576712,0.391763493977658)	c(-0.121211390564232,-0.151302160107145,0.859594254877291,0.653527568498413,0.439158928671948,2.03382988521626,1.10840770870925,0.477833468406272,1.86736882047178,-0.453094567373756,1.24814870974532,-0.278142753643467,1.33290061356294,-0.194897282954625,-0.108862916498349,-0.277067506711576,-0.286301184236852,0.137935274249764,-0.894507535980669,0.536965647237528)
KE-o54b-Lerosho-kenya_1990	SC_leaf5	c(0.728420154692681,0.390720195089536,0.808440975036463,0.707661041956888,1.16898361802318,0.226796581519405,0.24576913262344,0.127597882840046,-1.55488824235196,-0.781209998918928,-0.242034485347072,0.498357542031223,0.102378469622078,0.261855480230614,-0.515564255919469,0.675358590287654,-0.895249027617005,1.10890036895401,1.02433940056334,0.718543826221734,0.614701434619398,-0.0315060217498106,-0.301378935025844,-1.63563234622685)	c(-0.128786467663138,0.66445700755596,-3.33763327941649,-1.95650533480252,-0.536773593367992,0.270964197506166,-1.31891540383569,0.422082193306414,-1.10253442718016,-0.798014232714906,-1.24898812168437,-1.31446587703146,-0.89188927162078,-1.87760133440797,-1.71455403253557,-1.15434730986761,-2.23961635714929,-0.688457145169459,-0.591898467399246,-2.51853467832383,0.598648667404035,-2.09171808850531,0.261995498091873,0.457876619179758,0.191154704083294)	c(-0.503135403285196,0.942120610571138,-2.69393658560703,-0.176241394275822,-0.380083381829919,0.246438877679225,0.655329257252491,-1.69058172965592,-0.0724925499294308,0.663298413905524,-1.98438437297332,-1.30400180623927,-0.151045058908324,-2.00242008144202,-2.11386978250416,-2.36313294633912,-0.878008135601835,-1.24257990158848,0.2415828589027,-1.09019139725481,-0.246759557104921,-0.917684047258435,-0.884001648408118,0.298933230315429)	c(0.240511346928306,-0.595762415286642,1.02418140366175,0.713288741127213,-0.383263104520421,-1.52114594730052,-0.425016434585133,0.894856510459891,1.00178192159171,-0.367021658124581,-0.395884653019345,-0.0136276872909491,0.25311665429274,0.123154358903409,0.661749033219814,0.564747713756849,-0.73842689513187,-0.302898832293727,0.0961271093496793,0.271436915355526,-0.907766868590522,-1.16722112774095,-1.1378168270521,-0.750875396510352)	c(1.40771998205426,1.42487566719434,1.43495894641609,2.92000803978008,1.69652328672769,1.65969069055446,2.1232539105384,1.08178213566825,1.16715810116627,0.560904722184999,1.72463227765595,0.382670251906329,0.34659024148534,-0.380841218630392,0.378916056365146,0.445236994832336,0.14233359924643,0.865113895833425,-0.0347612096987823,-0.773549551909365,0.232774339814704,-0.465027854455837,0.0978576128866608,0.466028861658097,0.397964974642516)	c(1.04350224772743,1.52353430689296,2.03526577498435,1.95413759632812,1.29773695409765,1.79033319473586,2.14334259502668,1.39647387430608,1.07990645295664,0.232143188566613,2.80568907004259,0.386293112242893,-0.0906919074250589,-0.512837724529666,0.105936162322025,0.541487262491492,-0.0556351408493103,0.512712494762839,-0.301135145837297,-0.343978952565745,0.256219736489508,-0.345948977038229,0.323864319837507,-0.0973139690958763,0.694752893355462)
KE-o54b-Lerosho-kenya_1990	SC_leaf6	c(0.492811922528567,-0.199887990636574,0.0604120910027103,0.895106485720445,0.962381672537181,-2.09594782173496,0.307041027920792,0.344055498634646,0.00813900531736892,-0.709479996440672,0.788157994322922,0.361091632201677,-0.0148826786738917,0.0529183211790113,0.478402309880325,0.543470186646833,0.134026181787329,-0.759710927257551,-0.479545601082555,0.286002226060671,1.18363057847603,-0.474400728786405,0.767194727760451,0.352876393381371,0.582069980806215,0.15607218639522)	c(-1.52230975453633,-1.01665839142052,-1.22438654045999,-1.61425495598224,-0.434133119679557,-1.54543560954034,0.10714724854948,-0.142435600400734,-1.18788283283778,0.255502616141937,-0.738770676561219,-2.67689860428577,-1.40475791844396,-1.07172387496931,-1.00722028290365,-0.35802202639615,-1.73328210478721,-2.92710826467189,-1.24814815808002,-1.76169035389705,-1.23057379834873,-0.864035099310949,0.352526186278802,-0.0997904936464736,-0.201727465255895,0.381911137575814,0.176832653692535,-0.465298076523435)	c(-1.35863755381625,0.449886874693068,-1.52533286826446,-0.952050358442135,-0.571318799419356,-2.15011156192644,-0.106066232827677,-0.281189796204453,-1.27989402837834,-0.911561346443712,-2.15356033006897,-1.45030668574033,-1.01155519770615,0.314225029263755,0.211037540475119,-1.89345474373908,-2.18476738171358,-1.65948197705384,-0.542231785499298,-0.642570331393115,0.416386008769231,-0.740926626973594,-1.07808956254425,-0.0765756870042352,0.970672499810991,-0.998615581581895)	c(-1.44473544612561,-0.53980910552867,-0.57116189750754,-0.712369500712964,1.71134070204001,0.525113620906162,-1.45710568982848,-0.215115668795484,-0.0894026210075809,1.31439748711542,1.67908120777819,0.869935579147324,0.417010271163709,-0.695265940280221,0.964642330501249,-0.752100324501738,-0.851822914555666,-0.0324920069505764,-0.14780774803181,-1.65801723758574,0.686454432743831,-0.940656556999548,-0.00481161168876175,-1.86585713597558,-1.313011130984,-0.139394332229417,-0.915991166477454)	c(1.81411598343193,2.03628583399253,1.10732860556877,1.20615304207869,1.34898140338959,0.781978574303643,1.39742858542393,1.77571016262365,0.656384382596322,0.373722067729731,1.55280601962251,1.69690151275352,1.16809757571258,1.11624339148668,2.10356015767251,1.33861790596721,1.00899592461903,0.958259228692862,1.04241096038662,0.658730907901627,0.861293483739595,1.18979072583053,0.829336264888558,0.479372544168804,0.708471656984917,0.891374541650244,1.15460022740774)	c(0.9286064269628,0.75602774161637,0.942387644590515,0.887892219487547,0.353074691576755,0.585699496049665,0.887650537925086,0.314700579471031,1.38600376107357,0.798676523078382,0.352775505860225,1.58620247120481,0.423563866112522,0.892134430943755,1.01023007991439,0.710498276188474,0.589085894948117,0.930668242276603,0.583536275055918,0.592789759160098,0.951386025204582,0.6288173508179,1.42971926955303)
KE-o54b-Lerosho-kenya_1990	GB_leaf4	c(0.226662566263339,-2.49396279080188,-1.7500444334886,0.0208102430239433,-0.719326868708823,-1.53499461575701,0.838947430064805,-1.3002811873815,-1.74829986486772,-0.42213115718183)	c(-0.240541302382117,-1.03247712404545,1.2979097471024,0.636707501511056,-0.595246867971956,0.798510526718474,-2.23143784837106,-0.263290947441647,-0.552122887986547,0.0850940420382201)	c(0.276333902507293,0.0399783294373853,0.755757864507617,-0.193225312353389,0.635026113323525,0.769751661641514,0.465647506028048,0.84235344781131)	c(-1.04462118566422,-0.427334348987136,1.02633285115614,-1.39235747304208,-1.03428043998821,0.255723404629456,-0.896162849564055,1.20548293619253,-0.364677675590367,-1.41897413026472)	c(0.432800652232859,-0.396794985485895,0.57583943459871,0.136076086550803,-0.236515102192625,0.354739977860309,-1.17448134138728,-0.946585028404271,0.462436261531083,-0.120080145077327)	c(0.255805612649604,0.452431099698186,0.78464441583714,0.0951315806615195,-0.32167726659518,0.996987855584238,-0.576828752799427,-0.248482616826687,0.527718017146615,0.518563136616707)
KE-o54b-Lerosho-kenya_1990	GB_leaf5	c(-0.198898810962541,-2.03586449005415,-2.6539526323563,-0.473008295860362,-1.411375432479,-2.57843243764788,-0.756817601780167,-2.0200615542832,-2.03085520735743,-1.64142030853146,-1.92347625473468)	c(0.105203749985279,0.253257995354964,-0.202988043171922,-2.0076390073293,0.246251397529605,-0.725815473652721,0.174498812611772,0.287741525295669,0.445989063256525,-0.51070670847803,0.429406374837879,-0.697625124243057)	c(-0.183260857969562,-0.00771188962520274,0.183944003021525,1.21069671633329,0.242047775610034,0.278160143613656,-0.893386870231378,0.583714083209144,0.0499021069149776,-1.65622099142156,-1.48632270498693)	c(0.118543069907004,-0.629369270336369,0.731303285025672,-0.203412043951933,-1.06060720240464,0.0122538161661589,-0.349521816027829,1.28378784414533,-0.516828402615251,0.631725811279842)	c(0.164304666274111,-0.446061803075029,-1.00227623971037,-1.22600028686303,-0.788098325602557,0.0402371644344871,-0.676169102348454,-0.342935074570045,-0.667488313898973,-0.375701499091855,-0.108383998970134,-0.751408668969471)	c(1.155029691856,0.389745263158148,-0.573325169057082,-0.433494283579733,-0.143496171728047,0.462062225993833,-0.31930750287266,0.259513678167535,0.620894340258975,0.212574890974897,0.46780125600566,0.356954374659242)
KE-o54b-Lerosho-kenya_1990	GB_leaf6	c(-0.647512317656412,-1.96226319178632,-3.35211553225391,-1.46359426994017,-2.15183681954272,-0.550419980330769,-1.35274990188468,-1.71514305593342,-0.313195599567203,-2.26913987649778)	c(-0.334215700524271,-0.800644062437159,0.479912784247669,0.263402389009289,0.180944445614272,-0.0131361462490965,0.623481384483707,-0.0104160359223273,-0.192507892860701,0.591186318215474,-0.310319356839491)	c(1.19065824907919,-0.642370539022911,0.483481823764664,1.23234336502136,0.536858495554028,0.0920512273835006,1.29071137773873,1.4995012446424,-0.303423924122361,0.922128913222648,-0.434360530812842)	c(0.0389232228332668,1.62234304099989,0.712435832353361,-1.5628026240889,0.763121291242674,0.270882845550154,0.102623937292503,-0.922739291829903,-0.493801258711615,0.388942775279849)	c(-0.95203000788693,-0.414392020368443,0.533381500664597,0.281695879820321,-0.206572662803798,0.350786068215091,-0.12138240820665,-0.0776553261234312,-0.230056030087462)	c(-0.81141630763157,0.614062796869979,1.52979804161321,0.113952929565138,0.124789547466573,0.0248503999103629,-0.584407948719533,0.0112006547182424,-0.190206805816301,-1.20367058383559)
KE-o54b-Lerosho-kenya_1990	Pan77_leaf4	c()	c()	c()	c()	c()	c()
KE-o54b-Lerosho-kenya_1990	Pan77_leaf5	c()	c()	c()	c()	c()	c()
KE-o54b-Lerosho-kenya_1990	Pan77_leaf6	c()	c()	c()	c()	c()	c()
MSV-A-ZA-Pot8-O33_1979	SC_leaf4	c(1.10472536900488,1.39126551149391,0.553208550720104,0.487220464496943,0.985895377772137,0.224781278578006,0.934446863397241,1.22850818466944,-1.77894541096475,0.54142280078063,-1.76430174663035,0.810956780495193,-0.841325789237441,-1.83256031238324,1.20368615257299,-0.993577098029795,-1.08909141415286,-0.115698092995274,0.960950933097584,0.0400922406023451,1.54538602674203,0.716976253871879,0.543479223637698,0.163363185400318,0.0165571326366706,0.367334954449213,0.556939371679207,0.528403712643737,0.0558543748351547,0.51858174090865,1.10617954722661,0.213438934506467,1.451413149347,1.00508137894209,1.44579329088915,0.739350204891619,0.864682326404607,0.145963371000921,1.05594118486901,-0.514755844807567,1.40888344345102,1.00453863452392,1.31167717719273,0.920800887645471,-0.494417012545498,-0.35108693230722,1.11769280912257,0.700682214479136,-0.020821942336194)	c(-1.70306379236616,-1.54684221102673,0.363659554078915,-0.988375099518602,-1.44656204880731,-0.630346358462687,-1.25591133898508,-0.0877953954480661,-0.0822170904139032,-0.203856345470622,0.280191067939258,-0.877916552916165,-0.756766658965488,-0.147858555494867,-0.0915835233782987,0.012713603585183,0.00487159035554792,0.12614095062378,0.142911542529236,-0.841066832523221,-0.320246846250459,0.100786611737508,-0.530034894390781,0.279206434798747,-0.331792730183101,-2.30879203582729,-0.469185664359836,-0.298421487070451,-0.374513982262219,-0.0339986124394929,0.790679474181495,0.0444206585723465,-0.505834893021652,-0.830700853560842,0.18459899742882,0.235382759344407,-0.0515758112655513,-0.518549706963202,0.328267263636175,0.0699426251308725,-1.18787835971181,-0.730133545777711,-0.189780431009982,0.0800464115874475,-0.0986113374641153,0.428083271303468,0.171340030217861,0.0204293502843149,0.727362521440139,0.100394564910884)	c(-1.97017785054045,0.42914298931923,0.40078489467733,-1.60593130452549,-0.675573601467219,-1.07405078072711,-2.21005673426097,-0.918449059488331,-0.911649274603627,-0.666816952615934,-0.000792626964353812,-1.33657932247096,-0.779019390647476,0.496730426794616,-0.371417611362286,-0.483062396839671,0.15914277599308,0.181652103369599,0.541922315515607,-1.18601542278201,-0.812047895842955,-0.68446598902126,-1.36350551323733,-0.254463058528261,-0.980172287715512,-1.69211831670135,-0.819109923488987,-0.723958438001181,-0.944045214241458,-0.598908340845223,0.406242524662428,-1.03053390174619,-1.68069232434862,-0.389042375250698,-0.834032639765918,-0.687914172006509,0.328791642266968,0.920050978616582,0.0818562245102726,-0.997041906658543,-0.432258950265852,-0.384960393032463,-0.975593806646262,-0.976051921557565,-0.829599216163856,-0.337166334918446,0.831423424766306,-0.823210748400677,0.874331744298229,-0.125997927279235)	c(-1.55241343518722,-1.23040131249661,-1.49937333482696,-0.875595865872883,-0.779494778556562,-0.985372851270347,-0.850523937005207,-1.15521052625799,-0.891238653587839,-0.761351622082917,-0.00697109763292133,-0.959671821950594,-0.998097069221661,-1.11977066937214,-1.0239092293947,-0.165896617378366,-0.978292926027778,-1.1607369752927,-0.943474809807134,-0.777787079790365,-0.997431240758902,-0.785229786138898,-0.829423657211913,-1.30870772196028,-0.545535937398823,-0.79723718044374,-1.41612373140174,-2.01281764233396,-1.32207214519791,-0.334078839533782,-0.615160783008482,0.179086901181049,-1.15571459840052,-1.22429021811242,0.232313997790351,-2.20200346852014,-1.58580719847037,-1.51898114462644,-0.110834531014772,-0.834725952005891,-1.52400942558178,-0.364447933108575,-0.358990436466493,-0.30455717357475,-0.0756197630662019)	c(-0.121631729491396,-0.610048124783351,0.0425399013447478,-0.208786716895281,-0.281620407699604,0.0955376069354257,-0.229405911325748,-0.183572524726622,0.507129274041534,0.499873728020498,0.40255730174886,0.431698220858509,0.751352808830206,0.59565208109163,0.675597565179511,0.486839308001182,0.883375235996572,0.543837516596516,1.03628158438367,-0.0657620329330409,0.843294536812245,0.216755464450515,0.441082596262785,0.516018143034795,0.643882377453853,0.202439796752412,0.230181638458409,0.424880254287543,0.232806871195583,-0.539117530436608,0.148399152956102,-0.488057381254903,-0.500789539106895,-0.216336299506641,-0.683348298151577,-0.688782761095557,-0.494656806235961,-0.308831063639903,-0.161677442901911,-0.525666861141659,-0.70123923909548,0.120346587105519,-0.573268656755318,-0.237113350814481,-0.661131865497485,-0.183603144840079,0.163493532868559,-0.517398018211341,-0.0944601967200064,-0.663331916533353)	c(-0.254137018957978,-0.405835191780671,-0.0226760733311622,-0.603530335326727,-0.386170009910747,-0.160878188997653,-0.421870243837643,-0.0420885224284583,0.112102768366623,0.0607826938005233,0.0143062440949233,-0.549284859165702,0.12459630507478,0.106544399391449,0.0859504903439537,0.196669719978265,0.480238810891164,-0.344055308733125,0.694451802262771,-0.581599540195785,-0.110299678113028,-0.53844494785279,-0.183079886568816,0.16624565807258,-0.324356894717533,0.135285515857427,-0.144206341545571,0.0923155987317626,-0.228716579491438,-0.561583593714248,0.185373536961847,-0.613168709697704,-0.331318758584636,-0.60207266447919,-0.695749719801317,-0.963870900001702,-0.522053109779046,-0.104625544462127,-0.241398632764643,-0.747252063550536,-0.713398174069272,-0.293941442439827,-0.727831122930071,-0.150513026244771,-0.819434617125979,0.720401017711546,0.396393272907496,-0.749816800273604,-0.0289770549450801,-0.196207699536558)
